8.643832441231025232e-02,1.728766488246205046e-01,2.593149732369307570e-01,3.457532976492410093e-01,4.321916220615512616e-01,5.186299464738615139e-01,6.050682708861717662e-01,6.915065952984820186e-01,7.779449197107922709e-01,8.643832441231025232e-01,9.508215685354127755e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.643832441231025232e-02,1.728766488246205046e-01,2.593149732369307570e-01,3.457532976492410093e-01,4.321916220615512616e-01,5.186299464738615139e-01,6.050682708861717662e-01,6.915065952984820186e-01,7.779449197107922709e-01,8.643832441231025232e-01,9.508215685354127755e-01,1.037259892947723028e+00,1.123698217360033169e+00,1.210136541772343310e+00,1.296574866184653452e+00,1.383013190596963593e+00,1.469451515009273734e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.643832441231025232e-02,1.728766488246205046e-01,2.593149732369307570e-01,3.457532976492410093e-01,4.321916220615512616e-01,5.186299464738615139e-01,6.050682708861717662e-01,6.915065952984820186e-01,7.779449197107922709e-01,8.643832441231025232e-01,9.508215685354127755e-01,1.037259892947723028e+00,1.123698217360033169e+00,1.210136541772343310e+00,1.296574866184653452e+00,1.383013190596963593e+00,1.469451515009273734e+00,1.555889839421583876e+00,1.642328163833894017e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.643832441231025232e-02,1.728766488246205046e-01,2.593149732369307570e-01,3.457532976492410093e-01,4.321916220615512616e-01,5.186299464738615139e-01,6.050682708861717662e-01,6.915065952984820186e-01,7.779449197107922709e-01,8.643832441231025232e-01,9.508215685354127755e-01,1.037259892947723028e+00,1.123698217360033169e+00,1.210136541772343310e+00,1.296574866184653452e+00,1.383013190596963593e+00,1.469451515009273734e+00,1.555889839421583876e+00,1.642328163833894017e+00,1.728766488246204158e+00,1.815204812658514300e+00,1.901643137070824441e+00,1.988081461483134582e+00,2.074519785895444723e+00,2.160958110307754865e+00,2.247396434720065006e+00,2.333834759132375147e+00,2.420273083544685289e+00,2.506711407956995430e+00,2.593149732369305571e+00,2.679588056781615713e+00,2.766026381193925854e+00,2.852464705606235995e+00,2.938903030018546136e+00,3.025341354430856278e+00,3.111779678843166419e+00,3.198218003255476560e+00,3.284656327667786702e+00,3.371094652080096843e+00,3.457532976492406984e+00,3.543971300904717125e+00,3.630409625317027267e+00,3.716847949729337408e+00,3.803286274141647549e+00,3.889724598553957691e+00,3.976162922966267832e+00,4.062601247378577973e+00,4.149039571790888559e+00,4.235477896203199144e+00,4.321916220615509729e+00
8.643832441231025232e-02,1.728766488246205046e-01,2.593149732369307570e-01,3.457532976492410093e-01,4.321916220615512616e-01,5.186299464738615139e-01,6.050682708861717662e-01,6.915065952984820186e-01,7.779449197107922709e-01,8.643832441231025232e-01,9.508215685354127755e-01,1.037259892947723028e+00,1.123698217360033169e+00,1.210136541772343310e+00,1.296574866184653452e+00,1.383013190596963593e+00,1.469451515009273734e+00,1.555889839421583876e+00,1.642328163833894017e+00,1.728766488246204158e+00,1.815204812658514300e+00,1.901643137070824441e+00,1.988081461483134582e+00,2.074519785895444723e+00,2.160958110307754865e+00,2.247396434720065006e+00,2.333834759132375147e+00,2.420273083544685289e+00,2.506711407956995430e+00,2.593149732369305571e+00,2.679588056781615713e+00,2.766026381193925854e+00,2.852464705606235995e+00,2.938903030018546136e+00,3.025341354430856278e+00,3.111779678843166419e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.643832441231025232e-02,1.728766488246205046e-01,2.593149732369307570e-01,3.457532976492410093e-01,4.321916220615512616e-01,5.186299464738615139e-01,6.050682708861717662e-01,6.915065952984820186e-01,7.779449197107922709e-01,8.643832441231025232e-01,9.508215685354127755e-01,1.037259892947723028e+00,1.123698217360033169e+00,1.210136541772343310e+00,1.296574866184653452e+00,1.383013190596963593e+00,1.469451515009273734e+00,1.555889839421583876e+00,1.642328163833894017e+00,1.728766488246204158e+00,1.815204812658514300e+00,1.901643137070824441e+00,1.988081461483134582e+00,2.074519785895444723e+00,2.160958110307754865e+00,2.247396434720065006e+00,2.333834759132375147e+00,2.420273083544685289e+00,2.506711407956995430e+00,2.593149732369305571e+00,2.679588056781615713e+00,2.766026381193925854e+00,2.852464705606235995e+00,2.938903030018546136e+00,3.025341354430856278e+00,3.111779678843166419e+00,3.198218003255476560e+00,3.284656327667786702e+00,3.371094652080096843e+00,3.457532976492406984e+00,3.543971300904717125e+00,3.630409625317027267e+00,3.716847949729337408e+00,3.803286274141647549e+00,3.889724598553957691e+00,3.976162922966267832e+00,4.062601247378577973e+00,4.149039571790888559e+00,4.235477896203199144e+00,4.321916220615509729e+00
8.643832441231025232e-02,1.728766488246205046e-01,2.593149732369307570e-01,3.457532976492410093e-01,4.321916220615512616e-01,5.186299464738615139e-01,6.050682708861717662e-01,6.915065952984820186e-01,7.779449197107922709e-01,8.643832441231025232e-01,9.508215685354127755e-01,1.037259892947723028e+00,1.123698217360033169e+00,1.210136541772343310e+00,1.296574866184653452e+00,1.383013190596963593e+00,1.469451515009273734e+00,1.555889839421583876e+00,1.642328163833894017e+00,1.728766488246204158e+00,1.815204812658514300e+00,1.901643137070824441e+00,1.988081461483134582e+00,2.074519785895444723e+00,2.160958110307754865e+00,2.247396434720065006e+00,2.333834759132375147e+00,2.420273083544685289e+00,2.506711407956995430e+00,2.593149732369305571e+00,2.679588056781615713e+00,2.766026381193925854e+00,2.852464705606235995e+00,2.938903030018546136e+00,3.025341354430856278e+00,3.111779678843166419e+00,3.198218003255476560e+00,3.284656327667786702e+00,3.371094652080096843e+00,3.457532976492406984e+00,3.543971300904717125e+00,3.630409625317027267e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.643832441231025232e-02,1.728766488246205046e-01,2.593149732369307570e-01,3.457532976492410093e-01,4.321916220615512616e-01,5.186299464738615139e-01,6.050682708861717662e-01,6.915065952984820186e-01,7.779449197107922709e-01,8.643832441231025232e-01,9.508215685354127755e-01,1.037259892947723028e+00,1.123698217360033169e+00,1.210136541772343310e+00,1.296574866184653452e+00,1.383013190596963593e+00,1.469451515009273734e+00,1.555889839421583876e+00,1.642328163833894017e+00,1.728766488246204158e+00,1.815204812658514300e+00,1.901643137070824441e+00,1.988081461483134582e+00,2.074519785895444723e+00,2.160958110307754865e+00,2.247396434720065006e+00,2.333834759132375147e+00,2.420273083544685289e+00,2.506711407956995430e+00,2.593149732369305571e+00,2.679588056781615713e+00,2.766026381193925854e+00,2.852464705606235995e+00,2.938903030018546136e+00,3.025341354430856278e+00,3.111779678843166419e+00,3.198218003255476560e+00,3.284656327667786702e+00,3.371094652080096843e+00,3.457532976492406984e+00,3.543971300904717125e+00,3.630409625317027267e+00,3.716847949729337408e+00,3.803286274141647549e+00,3.889724598553957691e+00,3.976162922966267832e+00,4.062601247378577973e+00,4.149039571790888559e+00,4.235477896203199144e+00,4.321916220615509729e+00
8.643832441231025232e-02,1.728766488246205046e-01,2.593149732369307570e-01,3.457532976492410093e-01,4.321916220615512616e-01,5.186299464738615139e-01,6.050682708861717662e-01,6.915065952984820186e-01,7.779449197107922709e-01,8.643832441231025232e-01,9.508215685354127755e-01,1.037259892947723028e+00,1.123698217360033169e+00,1.210136541772343310e+00,1.296574866184653452e+00,1.383013190596963593e+00,1.469451515009273734e+00,1.555889839421583876e+00,1.642328163833894017e+00,1.728766488246204158e+00,1.815204812658514300e+00,1.901643137070824441e+00,1.988081461483134582e+00,2.074519785895444723e+00,2.160958110307754865e+00,2.247396434720065006e+00,2.333834759132375147e+00,2.420273083544685289e+00,2.506711407956995430e+00,2.593149732369305571e+00,2.679588056781615713e+00,2.766026381193925854e+00,2.852464705606235995e+00,2.938903030018546136e+00,3.025341354430856278e+00,3.111779678843166419e+00,3.198218003255476560e+00,3.284656327667786702e+00,3.371094652080096843e+00,3.457532976492406984e+00,3.543971300904717125e+00,3.630409625317027267e+00,3.716847949729337408e+00,3.803286274141647549e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.643832441231025232e-02,1.728766488246205046e-01,2.593149732369307570e-01,3.457532976492410093e-01,4.321916220615512616e-01,5.186299464738615139e-01,6.050682708861717662e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.643832441231025232e-02,1.728766488246205046e-01,2.593149732369307570e-01,3.457532976492410093e-01,4.321916220615512616e-01,5.186299464738615139e-01,6.050682708861717662e-01,6.915065952984820186e-01,7.779449197107922709e-01,8.643832441231025232e-01,9.508215685354127755e-01,1.037259892947723028e+00,1.123698217360033169e+00,1.210136541772343310e+00,1.296574866184653452e+00,1.383013190596963593e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.643832441231025232e-02,1.728766488246205046e-01,2.593149732369307570e-01,3.457532976492410093e-01,4.321916220615512616e-01,5.186299464738615139e-01,6.050682708861717662e-01,6.915065952984820186e-01,7.779449197107922709e-01,8.643832441231025232e-01,9.508215685354127755e-01,1.037259892947723028e+00,1.123698217360033169e+00,1.210136541772343310e+00,1.296574866184653452e+00,1.383013190596963593e+00,1.469451515009273734e+00,1.555889839421583876e+00,1.642328163833894017e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.643832441231025232e-02,1.728766488246205046e-01,2.593149732369307570e-01,3.457532976492410093e-01,4.321916220615512616e-01,5.186299464738615139e-01,6.050682708861717662e-01,6.915065952984820186e-01,7.779449197107922709e-01,8.643832441231025232e-01,9.508215685354127755e-01,1.037259892947723028e+00,1.123698217360033169e+00,1.210136541772343310e+00,1.296574866184653452e+00,1.383013190596963593e+00,1.469451515009273734e+00,1.555889839421583876e+00,1.642328163833894017e+00,1.728766488246204158e+00,1.815204812658514300e+00,1.901643137070824441e+00,1.988081461483134582e+00,2.074519785895444723e+00,2.160958110307754865e+00,2.247396434720065006e+00,2.333834759132375147e+00,2.420273083544685289e+00,2.506711407956995430e+00,2.593149732369305571e+00,2.679588056781615713e+00,2.766026381193925854e+00,2.852464705606235995e+00,2.938903030018546136e+00,3.025341354430856278e+00,3.111779678843166419e+00,3.198218003255476560e+00,3.284656327667786702e+00,3.371094652080096843e+00,3.457532976492406984e+00,3.543971300904717125e+00,3.630409625317027267e+00,3.716847949729337408e+00,3.803286274141647549e+00,3.889724598553957691e+00,3.976162922966267832e+00,4.062601247378577973e+00,4.149039571790888559e+00,4.235477896203199144e+00,4.321916220615509729e+00
8.643832441231025232e-02,1.728766488246205046e-01,2.593149732369307570e-01,3.457532976492410093e-01,4.321916220615512616e-01,5.186299464738615139e-01,6.050682708861717662e-01,6.915065952984820186e-01,7.779449197107922709e-01,8.643832441231025232e-01,9.508215685354127755e-01,1.037259892947723028e+00,1.123698217360033169e+00,1.210136541772343310e+00,1.296574866184653452e+00,1.383013190596963593e+00,1.469451515009273734e+00,1.555889839421583876e+00,1.642328163833894017e+00,1.728766488246204158e+00,1.815204812658514300e+00,1.901643137070824441e+00,1.988081461483134582e+00,2.074519785895444723e+00,2.160958110307754865e+00,2.247396434720065006e+00,2.333834759132375147e+00,2.420273083544685289e+00,2.506711407956995430e+00,2.593149732369305571e+00,2.679588056781615713e+00,2.766026381193925854e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
